690.5	-63.31066
690.6	-23.87488
690.7	-4.4391
690.8	-65.00333
690.9	14.43245
691	143.86823
691.1	-46.69599
691.2	-47.26022
691.3	-147.82444
691.4	-58.38866
691.5	81.04712
691.6	0.4829
691.7	19.91867
691.8	29.35445
691.9	8.79023
692	-21.77399
692.1	37.66178
692.2	287.09756
692.3	356.53334
692.4	355.96912
692.5	435.4049
692.6	704.84067
692.7	894.27645
692.8	1453.71223
692.9	2003.14801
693	3232.58378
693.1	4282.01956
693.2	5041.45534
693.3	5540.89112
693.4	5780.3269
693.5	5729.76267
693.6	5229.19845
693.7	4808.63423
693.8	4048.07001
693.9	3417.50578
694	3566.94156
694.1	3856.37734
694.2	4035.81312
694.3	4845.2489
694.4	6164.68467
694.5	7864.12045
694.6	9583.55623
694.7	10772.99201
694.8	11502.42778
694.9	11261.86356
695	10551.29934
695.1	9050.73512
695.2	7450.1709
695.3	6079.60667
695.4	4459.04245
695.5	3538.47823
695.6	2687.91401
695.7	2167.34978
695.8	1576.78556
695.9	1116.22134
696	905.65712
696.1	915.0929
696.2	804.52867
696.3	753.96445
696.4	403.40023
696.5	402.83601
696.6	382.27178
696.7	351.70756
696.8	221.14334
696.9	130.57912
697	140.01489
697.1	-70.54933
697.2	98.88645
697.3	98.32223
697.4	-42.24199
697.5	37.19378
697.6	-163.37044
