690	234.48797
690.1	-124.62951
690.2	-83.74698
690.3	-42.86446
690.4	-1.98193
690.5	138.90059
690.6	179.78311
690.7	120.66564
690.8	261.54816
690.9	302.43069
691	143.31321
691.1	-15.80427
691.2	25.07826
691.3	65.96078
691.4	-93.15669
691.5	47.72583
691.6	188.60836
691.7	29.49088
691.8	70.3734
691.9	111.25593
692	352.13845
692.1	393.02098
692.2	933.9035
692.3	1374.78602
692.4	2215.66855
692.5	2756.55107
692.6	3397.4336
692.7	4138.31612
692.8	4979.19864
692.9	5320.08117
693	5660.96369
693.1	5701.84622
693.2	5442.72874
693.3	5283.61127
693.4	4824.49379
693.5	4365.37631
693.6	4506.25884
693.7	5047.14136
693.8	5688.02389
693.9	6828.90641
694	7769.78893
694.1	9010.67146
694.2	9851.55398
694.3	10692.43651
694.4	11433.31903
694.5	11374.20156
694.6	10415.08408
694.7	9655.9666
694.8	8396.84913
694.9	7137.73165
695	5778.61418
695.1	4619.4967
695.2	3360.37922
695.3	2801.26175
695.4	2342.14427
695.5	1783.0268
695.6	1523.90932
695.7	1364.79184
695.8	1005.67437
695.9	846.55689
696	687.43942
696.1	728.32194
696.2	569.20447
696.3	510.08699
696.4	350.96951
696.5	591.85204
696.6	432.73456
696.7	273.61709
696.8	214.49961
696.9	155.38213
697	-3.73534
697.1	237.14718
697.2	278.02971
697.3	118.91223
697.4	-40.20525
697.5	300.67728
697.6	141.5598
697.7	282.44233
697.8	323.32485
697.9	-35.79262
698	205.0899
698.1	145.97242
698.2	486.85495
698.3	327.73747
698.4	268.62
698.5	9.50252
698.6	350.38504
698.7	291.26757
698.8	132.15009
698.9	73.03262
699	413.91514
699.1	254.79766
699.2	95.68019
699.3	-63.43729
699.4	77.44524
699.5	818.32776
699.6	659.21029
699.7	100.09281
699.8	40.97533
699.9	381.85786
700	322.74038
