692	12700
692.2	9700
692.4	7700
692.6	8200
692.8	10200
693	8700
693.2	7200
693.4	12600
693.6	15800
693.8	22200
694	25600
694.2	36300
694.4	49600
694.6	55000
694.8	46200
695	36000
695.2	36300
695.4	43300
695.6	58800
695.8	79200
696	92700
696.2	83200
696.4	69500
696.6	53800
696.8	40800
697	33100
697.2	26800
697.4	16200
697.6	15700
697.8	12200
698	13300
